%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1659928739724178388,74466,1659928739724178388,imu,-0.001401,-0.009849,0.708542,0.705597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472251189005,0.00112482979633,0.000731607115851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13311,-0.147346,9.787638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739729339703,74467,1659928739729339703,imu,-0.001392,-0.009846,0.708543,0.705597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00500944401907,-0.00231833829872,0.000365890824388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12586,-0.159219,9.785202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739734255734,74468,1659928739734255734,imu,-0.001385,-0.009844,0.708544,0.705596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000458637620839,-0.00041362557943,-0.00110842370136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138027,-0.137986,9.806747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739739226101,74469,1659928739739226101,imu,-0.001382,-0.009843,0.708545,0.705595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167317734072,-0.00168239267917,0.00131095170776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13784,-0.16425,9.80653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739744328050,74470,1659928739744328050,imu,-0.001377,-0.009845,0.708545,0.705595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00106208520972,-0.000398964813713,-0.00170605934382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121349,-0.118539,9.778422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739749288919,74471,1659928739749288919,imu,-0.001374,-0.009847,0.708545,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000755745019406,-0.0022903781241,0.000399209159809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13552,-0.152256,9.801879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739754221223,74472,1659928739754221223,imu,-0.001371,-0.009845,0.708545,0.705595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139441335259,0.00298189502703,0.000738239367009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126067,-0.142685,9.806786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739759174898,74473,1659928739759174898,imu,-0.001372,-0.00984,0.708546,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00165891800073,0.000520143023679,0.000438897946999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130645,-0.164124,9.797046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739764305832,74474,1659928739764305832,imu,-0.001374,-0.009842,0.708547,0.705592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000137374865424,0.000503126063472,0.00134128553016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135649,-0.135563,9.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739769254758,74475,1659928739769254758,imu,-0.001367,-0.009843,0.708546,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000753982236862,-0.00260088965132,0.000396922778489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116449,-0.152155,9.804385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739774361596,74476,1659928739774361596,imu,-0.00137,-0.009846,0.708545,0.705595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00256013621329,0.00302189797349,-0.00105939740267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145076,-0.157192,9.81369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739779325328,74477,1659928739779325328,imu,-0.001377,-0.009847,0.708546,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135153061287,0.00113915894948,0.000441114515149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109371,-0.15227,9.823492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739784270343,74478,1659928739784270343,imu,-0.001375,-0.009847,0.708546,0.705593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106533152212,-0.000730472651837,-0.000810722890844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147402,-0.157087,9.799379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739789217732,74479,1659928739789217732,imu,-0.001372,-0.009847,0.708546,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00165931942646,-0.000110234995556,0.00165336785371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130616,-0.164064,9.789898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739794334628,74480,1659928739794334628,imu,-0.001371,-0.00985,0.708548,0.705591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258053911224,-0.00199185700884,0.00038723620114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130596,-0.144643,9.751934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739799274824,74481,1659928739799274824,imu,-0.001366,-0.009849,0.708548,0.705592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000749165128126,0.00146675725008,-0.00230418367848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128372,-0.149803,9.799562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739804247496,74482,1659928739804247496,imu,-0.001367,-0.009852,0.708546,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00106761790344,-0.00164567095171,-0.00110571844102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135545,-0.157152,9.816135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739809182663,74483,1659928739809182663,imu,-0.001368,-0.009854,0.708544,0.705596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105784405963,-0.00133976709371,-0.00233912517011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130773,-0.13774,9.782968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739814316809,74484,1659928739814316809,imu,-0.001364,-0.00986,0.708544,0.705596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00288749016779,-0.00164307041112,0.000127601021613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116386,-0.166561,9.813796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739819258821,74485,1659928739819258821,imu,-0.001363,-0.009862,0.708545,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000469685555004,0.000816674463593,0.000424533887255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142775,-0.145239,9.813805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739824239315,74486,1659928739824239315,imu,-0.001362,-0.009864,0.708548,0.705592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00106327203361,-0.00102700409175,-0.0007963588311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135511,-0.161927,9.816095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739829324293,74487,1659928739829324293,imu,-0.001361,-0.009869,0.708549,0.70559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135842466341,0.000212319303505,-0.000175283416778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149834,-0.154775,9.806532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739834279365,74488,1659928739834279365,imu,-0.001359,-0.009873,0.708553,0.705587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258092308468,-0.00262459122256,0.00190645804854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14497,-0.149709,9.775628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739839239536,74489,1659928739839239536,imu,-0.001352,-0.009874,0.708556,0.705583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000753528451256,-0.000415004389539,0.000120113559122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14746,-0.137826,9.780477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739844358806,74490,1659928739844358806,imu,-0.001352,-0.009876,0.708557,0.705582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133887697579,0.00362791119637,-0.000150028502501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14746,-0.147517,9.797075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739849295370,74491,1659928739849295370,imu,-0.001357,-0.009872,0.708556,0.705583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000432108616209,0.00363597461751,-0.00198574835646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152328,-0.147747,9.820871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739854253445,74492,1659928739854253445,imu,-0.001361,-0.009868,0.708556,0.705584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00195920189853,0.00114315575347,0.000445879264007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128498,-0.130682,9.797338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928739859183932,74493,1659928739859183932,imu,-0.001364,-0.009869,0.708556,0.705584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00104196156344,0.00269906442175,-0.000768817535504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140191,-0.16904,9.806475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
