%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1659928716797010585,62999,1659928716797010585,imu,-0.00987519642152,-0.00563156391471,0.540335752932,0.841372711755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026416392746,-0.00441446330909,-0.000108383624795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008111,-0.22286,9.797403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716799161366,63000,1659928716799161366,imu,-0.00987571357876,-0.00563759407707,0.540334810247,0.841373270701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00109775037797,-0.0016066329151,-0.0010037736726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005701,-0.227771,9.811645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716804327919,63001,1659928716804327919,imu,-0.0098785720004,-0.00564230925126,0.540339190639,0.841370392408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00197082333009,0.000236575847398,0.00204409462476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005589,-0.223156,9.830746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716809223975,63002,1659928716809223975,imu,-0.00986283837242,-0.00565814920964,0.540334459648,0.841373508903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343823369337,-0.00222811682588,-0.00226092578068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020566,-0.230425,9.823369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716817010018,63003,1659928716817010018,imu,-0.00985716045662,-0.00566929819377,0.540331181752,0.841375605465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000400768381348,-0.0018879410386,-0.00100561525587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001087,-0.227481,9.773493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716819316197,63004,1659928716819316197,imu,-0.00986930707272,-0.00568208067278,0.540331531787,0.841375152054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000414730607513,0.000578543783418,0.000531174815725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001369,-0.255972,9.754194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716824243263,63005,1659928716824243263,imu,-0.00986190428207,-0.00567922591232,0.540329439015,0.841376602106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000718041549667,0.00242680380762,-0.000971427845115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003859,-0.210918,9.787896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716829417779,63006,1659928716829417779,imu,-0.00987110076807,-0.00568062432689,0.540328573689,0.84137704053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100264754745,0.000551496811677,-0.000374270297962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015458,-0.244224,9.787742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716834132734,63007,1659928716834132734,imu,-0.00986988613342,-0.00567695983237,0.540327757329,0.841377603775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00280972454599,0.00268593894061,-0.000368747882744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003353,-0.230134,9.806846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716845023808,63008,1659928716845023808,imu,-0.00986351729292,-0.00567141000741,0.540319249188,0.841383179706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000654560158142,-0.000389498397895,-0.00187987197883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017633,-0.213149,9.785632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716845151689,63009,1659928716845151689,imu,-0.00986330217474,-0.00566004934678,0.54031950463,0.841383094689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186737662116,0.000496218082002,0.00236030049755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029424,-0.210926,9.814321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716849130441,63010,1659928716849130441,imu,-0.00987452104328,-0.00564421798069,0.540314478788,0.841386296923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5210641684e-05,0.00146707384929,-0.00307319574274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043749,-0.225341,9.835739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716854321788,63011,1659928716854321788,imu,-0.00987446993288,-0.00562644987763,0.54031391182,0.841386780618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183782798394,-0.000117337640861,-0.000352523770362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041396,-0.213178,9.807231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716859215609,63012,1659928716859215609,imu,-0.00986753504847,-0.00562491944433,0.540314532641,0.841386473537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00119045838102,-0.000715823616188,0.000273451502982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010351,-0.203764,9.79996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716865008714,63013,1659928716865008714,imu,-0.00988080842904,-0.00562818813061,0.540314536425,0.841386293477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00179148323632,-0.00254681438323,-3.99205520419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034596,-0.236719,9.761716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716869300917,63014,1659928716869300917,imu,-0.0098577934849,-0.00562330980376,0.540319426251,0.841383455928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024551315467,-0.000725478360922,0.00265653534933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001607,-0.189374,9.783325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716877003569,63015,1659928716877003569,imu,-0.00987918712066,-0.00562070675025,0.540315378756,0.841385821605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00358489897036,0.00119586557431,-0.00123153903468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029709,-0.227299,9.773678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716879239697,63016,1659928716879239697,imu,-0.00987532926641,-0.00561776970777,0.540316834659,0.841384951565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034190205621,-0.00347368640275,0.00143147630758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020116,-0.212934,9.761821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716884131003,63017,1659928716884131003,imu,-0.00987222333685,-0.00562949705288,0.540315970779,0.841385464392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000648688606652,-0.000967793177761,-0.000377289475692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006072,-0.232382,9.782937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716889302166,63018,1659928716889302166,imu,-0.00985844819868,-0.00562926714902,0.540320461463,0.841382743628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000349395860493,-0.000667296443244,0.00204481861195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000735,-0.201557,9.814215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716894205626,63019,1659928716894205626,imu,-0.00985410574313,-0.00564436872847,0.540323257613,0.841380897682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000643373027071,-0.000965368961784,0.00141631359693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013494,-0.235395,9.851968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716899154971,63020,1659928716899154971,imu,-0.00984831078465,-0.0056361630963,0.54032000069,0.841383112081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000335390384353,0.000299050970844,-0.00160354160683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017386,-0.206387,9.833344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716904334934,63021,1659928716904334934,imu,-0.00984643368908,-0.00563471076406,0.540320434992,0.841382864877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154517819166,0.00119643934486,0.000220180359285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005733,-0.225283,9.799751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716909233783,63022,1659928716909233783,imu,-0.00983991845573,-0.00564027864462,0.540315281306,0.84138621337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120257037557,-0.00217408394482,-0.00252010008349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005736,-0.222856,9.795007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716914168112,63023,1659928716914168112,imu,-0.00984182342724,-0.00564544047141,0.540320166982,0.841383019003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00059647648175,-0.00125536813729,0.00235346902335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010569,-0.227541,9.78785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716919296532,63024,1659928716919296532,imu,-0.00984782399011,-0.00564203418118,0.540322549638,0.841381441538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182856646261,0.00151724276547,0.00112468901511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015456,-0.236961,9.775888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716924900994,63025,1659928716924900994,imu,-0.00983496120753,-0.00563487451835,0.540323801222,0.841380836221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00330038374668,-0.000654975452473,0.000482318151997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012924,-0.210632,9.766562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716929191800,63026,1659928716929191800,imu,-0.00983492896751,-0.00563593536036,0.540327402188,0.841378516989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709825651,0.00027600521913,0.00200937795987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008194,-0.227536,9.785451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716934197438,63027,1659928716934197438,imu,-0.00982092327869,-0.00562720803423,0.540325391327,0.841380030357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00143996618906,-0.00185732956365,-0.00104611007526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01985,-0.196521,9.797699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716939300575,63028,1659928716939300575,imu,-0.0098313544802,-0.00560907983745,0.540327845019,0.841378453842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205548098696,0.00213725910233,0.0011011633883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041535,-0.229851,9.802327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716944209901,63029,1659928716944209901,imu,-0.00982115006257,-0.00559177531414,0.540330941332,0.84137669976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000514118872598,-0.000950557675211,0.00138093599963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033944,-0.189607,9.838356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716949143811,63030,1659928716949143811,imu,-0.00984599973712,-0.00558417197085,0.540328284872,0.841378165797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00160183014574,-0.000598932658483,-0.00132953481279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053599,-0.246449,9.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716954321679,63031,1659928716954321679,imu,-0.00983830860131,-0.00557638973133,0.540326161911,0.841379670729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201922855756,-0.0015411843797,-0.00104961092536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024693,-0.210876,9.80476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716959257824,63032,1659928716959257824,imu,-0.00983539774331,-0.00558415457565,0.54032155235,0.841382613461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000415704938897,-0.00242288573406,-0.00223394104208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008072,-0.222941,9.806935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716964196414,63033,1659928716964196414,imu,-0.00983406388832,-0.00559591013802,0.540320709278,0.841383092356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191187081436,-0.00303133593804,-0.000410567404063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005813,-0.232386,9.792544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716969303881,63034,1659928716969303881,imu,-0.00981811984919,-0.00560162302233,0.540321174079,0.841382942057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000400189672953,-0.0011572925361,0.000215314433994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008715,-0.19901,9.787964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716974309658,63035,1659928716974309658,imu,-0.00982041336629,-0.0056149742262,0.540320311658,0.841383380128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00130717581834,-0.00236477065767,-0.000392286446545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003506,-0.232241,9.773468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716979191536,63036,1659928716979191536,imu,-0.00981671489811,-0.00563542271279,0.540318796131,0.841384259817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00339694638159,-0.00171015448697,-0.000669057031697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018073,-0.220499,9.780577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716984179085,63037,1659928716984179085,imu,-0.0098197158398,-0.00565395924478,0.540320966135,0.841382706906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000260033394048,-0.000193671299509,0.00113099599696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015443,-0.246628,9.766078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716989337048,63038,1659928716989337048,imu,-0.00980455489086,-0.00564623615843,0.540323401406,0.841381371682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117389846901,0.00226152097951,0.00113079627941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003939,-0.194125,9.778504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716994211662,63039,1659928716994211662,imu,-0.00981175227087,-0.00564770058124,0.540324373267,0.841380653836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60750590995e-05,0.00163665460404,0.000520934805493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008167,-0.234859,9.804453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928716999174906,63040,1659928716999174906,imu,-0.0098016039905,-0.00564037641645,0.540326666363,0.841379348647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000865339176086,0.00283932182617,0.0011211904724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163,-0.201533,9.809435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928717004316107,63041,1659928717004316107,imu,-0.00981256970442,-0.00562996998221,0.540326373866,0.841379478368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00266188419299,0.00342314961787,-0.000106463386556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022519,-0.241951,9.80687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928717009228925,63042,1659928717009228925,imu,-0.00981460303419,-0.00562311278709,0.540327382455,0.8413788528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000525960773528,0.0024759084647,0.00050768619525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012747,-0.220683,9.826047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928717014197965,63043,1659928717014197965,imu,-0.00980389086035,-0.00560732827834,0.540330376143,0.8413771605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00352397420723,0.00119482804868,0.00137511757779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020009,-0.203464,9.771431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928717019168542,63044,1659928717019168542,imu,-0.00981008642344,-0.00559537886054,0.540328960528,0.841378076939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136890712304,-0.000324052692344,-0.000745501870409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039184,-0.224951,9.785671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659928717024326156,63045,1659928717024326156,imu,-0.00982977985743,-0.00557124737835,0.540330149165,0.841377243889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013759180058,0.0027439214239,0.000491526959816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058382,-0.23428,9.773804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
