%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1659939461235652391,165222,1659939461235652391,imu,-0.011418,-0.014362,-0.006854,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149848733588,0.00115085265547,-0.000478255121631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256562,-0.229626,9.820921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461240692473,165223,1659939461240692473,imu,-0.011413,-0.014358,-0.006854,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150836589945,0.00301624310671,-0.000769236414524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824,-0.258043,9.772859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461249793072,165224,1659939461249793072,imu,-0.011413,-0.014352,-0.006854,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00215169426174,-0.000391756603903,0.00136739565577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28036,-0.224822,9.79936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461250595734,165225,1659939461250595734,imu,-0.01142,-0.014346,-0.006848,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00244328641987,0.0014685898458,0.00199306128602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232528,-0.241212,9.797148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461255769068,165226,1659939461255769068,imu,-0.011421,-0.01434,-0.006843,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00362492668334,0.000506494548929,0.000719529437427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232783,-0.215088,9.814045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461260660951,165227,1659939461260660951,imu,-0.011413,-0.014334,-0.006846,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211031250517,0.00271346338808,-0.00230009960803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277994,-0.215156,9.78754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461265626305,165228,1659939461265626305,imu,-0.011416,-0.01433,-0.006849,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00184781498567,0.000869348500418,-0.00136865229283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287421,-0.236785,9.796833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461270717230,165229,1659939461270717230,imu,-0.011418,-0.014331,-0.006851,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00245709197425,-0.000385071992868,0.000760247968876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292407,-0.200921,9.787568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461275666590,165230,1659939461275666590,imu,-0.011424,-0.014327,-0.006851,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00214752292482,0.0011748160261,-0.000449701535069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242136,-0.222032,9.780566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461281080870,165231,1659939461281080870,imu,-0.011425,-0.014321,-0.006851,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182364217553,0.00487494894692,-0.000453087473818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251814,-0.222373,9.813862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461285585774,165232,1659939461285585774,imu,-0.01142,-0.014314,-0.006849,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149274520265,-0.000411025038845,0.000729303281238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294426,-0.260747,9.801353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461290691505,165233,1659939461290691505,imu,-0.011417,-0.014314,-0.006852,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015049799607,0.00144731428222,0.00135259526371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306738,-0.210743,9.808841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461295634790,165234,1659939461295634790,imu,-0.011417,-0.014309,-0.006853,0.999808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00245292063734,0.00118150063714,-0.00105683176867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232543,-0.246088,9.809023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461300579750,165235,1659939461300579750,imu,-0.011419,-0.014301,-0.006853,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119977423441,0.00176918790287,0.000138230076758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275801,-0.203423,9.813866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461305727873,165236,1659939461305727873,imu,-0.011419,-0.014295,-0.006855,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000630098766555,0.00211743344852,-0.0031975653627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282662,-0.229512,9.787392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461310748121,165237,1659939461310748121,imu,-0.01142,-0.014292,-0.006855,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.81165176357e-05,0.00146900872482,-0.00015929620083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303995,-0.241486,9.77524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461315630924,165238,1659939461315630924,imu,-0.01142,-0.014296,-0.006854,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264382475092,-0.00225906691732,-0.000189211144209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282655,-0.23192,9.789754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461320730788,165239,1659939461320730788,imu,-0.011418,-0.014294,-0.006853,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000893957642871,0.00114547704138,0.000745534843282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263547,-0.234166,9.787476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461325669673,165240,1659939461325669673,imu,-0.011416,-0.014286,-0.006854,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00241255117174,0.00145303896216,-0.000178337742969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261244,-0.219785,9.782845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461330639916,165241,1659939461330639916,imu,-0.011412,-0.014288,-0.006854,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179124886461,-0.00134454929586,0.00072003558291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304234,-0.227441,9.808718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461335890143,165242,1659939461335890143,imu,-0.011413,-0.014292,-0.00685,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00459084425128,-0.00129793155154,0.000160483024721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289908,-0.222475,9.796936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461340698778,165243,1659939461340698778,imu,-0.011423,-0.014288,-0.006847,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000920347021162,0.00239480117325,0.0013785308564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22798,-0.229524,9.830636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461345650304,165244,1659939461345650304,imu,-0.011421,-0.014284,-0.006842,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211479800135,0.00112109479173,0.00286935619686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261524,-0.208247,9.830598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461350606020,165245,1659939461350606020,imu,-0.011421,-0.014281,-0.006841,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276093634373,-0.00038308231752,0.000762621616659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292247,-0.224817,9.789752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461355720550,165246,1659939461355720550,imu,-0.011424,-0.014284,-0.00684,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117903972289,-0.00227442581474,0.00102267567521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296976,-0.232031,9.792045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461360693376,165247,1659939461360693376,imu,-0.011424,-0.014286,-0.006835,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000326690729388,0.000221953520976,0.000748170290452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273263,-0.215206,9.797104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461365628420,165248,1659939461365628420,imu,-0.011424,-0.014279,-0.006835,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030125255554,0.000524541253394,-0.00110426981774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246983,-0.229485,9.811451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461370725840,165249,1659939461370725840,imu,-0.011422,-0.014272,-0.006832,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000595977579679,0.00612123620589,0.00109892911023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275392,-0.231654,9.763592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461377789860,165250,1659939461377789860,imu,-0.011418,-0.014261,-0.00683,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00271419642636,0.000510142287065,0.00103143722805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306487,-0.222341,9.768236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461380638599,165251,1659939461380638599,imu,-0.011416,-0.01426,-0.006829,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00275498477098,0.00149400183971,-0.00105217173956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270724,-0.226989,9.780341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461385661290,165252,1659939461385661290,imu,-0.011421,-0.014252,-0.006829,0.999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.31096325243e-06,0.00332268801678,0.00107349966302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215983,-0.226881,9.80929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461390713314,165253,1659939461390713314,imu,-0.011417,-0.014239,-0.006829,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030265405493,0.00269340955497,-0.000478674000652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268704,-0.193807,9.811608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461395655971,165254,1659939461395655971,imu,-0.011419,-0.01424,-0.006834,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018584789474,-0.00099368575633,-0.00138242294063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292133,-0.246386,9.799105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461400600373,165255,1659939461400600373,imu,-0.01142,-0.01424,-0.006835,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000896732716382,0.00176883883702,0.000445373118524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301671,-0.234328,9.777698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461405709455,165256,1659939461405709455,imu,-0.011418,-0.014234,-0.006835,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028846801877,0.00209036339182,-0.000461849026663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235074,-0.236712,9.828147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461410719087,165257,1659939461410719087,imu,-0.011417,-0.014228,-0.006834,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00180152885391,0.00115120172132,-0.000785398163397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247002,-0.219834,9.799618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461415701621,165258,1659939461415701621,imu,-0.011416,-0.014219,-0.006836,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000612139328552,0.00427459059081,-0.00104815748229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296782,-0.251012,9.777591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461420583657,165259,1659939461420583657,imu,-0.011418,-0.014218,-0.006835,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000651060170871,-0.00350446405837,0.00102777203662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304249,-0.195982,9.758938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461425680308,165260,1659939461425680308,imu,-0.011419,-0.014221,-0.006832,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00212879554195,0.0033296344272,0.00200445828604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256475,-0.229446,9.799476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461430621707,165261,1659939461430621707,imu,-0.011424,-0.014211,-0.006831,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000881932324325,-0.000397673270067,-0.000484957185959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223142,-0.2124,9.785534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461435639022,165262,1659939461435639022,imu,-0.01142,-0.014207,-0.006829,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015010180633,0.000195913208536,0.00256247495449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270897,-0.215231,9.801885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461440830724,165263,1659939461440830724,imu,-0.011424,-0.01421,-0.006828,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00216392901979,-0.00225011337826,0.000744086220003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294536,-0.253704,9.815709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461445656539,165264,1659939461445656539,imu,-0.011426,-0.014212,-0.00683,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00123228971837,0.00084192937787,0.00167418963168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290004,-0.203294,9.787563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461450589627,165265,1659939461450589627,imu,-0.011426,-0.014208,-0.006828,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00181257678807,0.00238151921764,0.000747576878507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256512,-0.236789,9.820861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461455542131,165266,1659939461455542131,imu,-0.011428,-0.014201,-0.006828,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00274056835136,0.00429326561381,-0.0016410283759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266193,-0.212913,9.813848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461460716513,165267,1659939461460716513,imu,-0.011433,-0.014192,-0.006828,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032628930366,0.000852331540211,-0.00046626470967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677,-0.258254,9.787061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461465670413,165268,1659939461465670413,imu,-0.011438,-0.014195,-0.006829,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00185751901631,-0.00194394772087,0.00104876834752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30178,-0.217595,9.775454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461470562506,165269,1659939461470562506,imu,-0.01144,-0.014198,-0.006831,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209549465982,-0.000716160951971,-0.000496773064995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239788,-0.22936,9.801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461475689537,165270,1659939461475689537,imu,-0.011436,-0.0142,-0.006829,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208896712842,-0.00227573481168,0.000406015943891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242338,-0.200643,9.792658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461480657335,165271,1659939461480657335,imu,-0.011431,-0.014196,-0.006827,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000907763197255,0.00299915633333,0.00197836561372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28743,-0.227115,9.782617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461485879976,165272,1659939461485879976,imu,-0.011432,-0.014193,-0.006826,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027309166806,0.000241379035551,-0.00230418367848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292074,-0.246266,9.784808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461490746927,165273,1659939461490746927,imu,-0.011432,-0.014197,-0.006823,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268117479691,-0.00258596708622,0.00194181841918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287551,-0.212829,9.787498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461495659063,165274,1659939461495659063,imu,-0.011431,-0.014196,-0.006822,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119820343808,0.00177386538526,-0.000471273804624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733,-0.23404,9.792412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461500602767,165275,1659939461500602767,imu,-0.011431,-0.014187,-0.006827,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090544190935,0.00426930224318,-0.00166958196246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27807,-0.222579,9.818457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461505722256,165276,1659939461505722256,imu,-0.011429,-0.014181,-0.006825,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006078283653,0.0036301626711,0.00199484152186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301812,-0.229773,9.803947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461510704860,165277,1659939461510704860,imu,-0.011433,-0.014176,-0.006822,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00124787550859,-0.00132224398802,0.000439072479924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287513,-0.23213,9.811169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659939461515664417,165278,1659939461515664417,imu,-0.011436,-0.014176,-0.006821,0.99981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000591701523011,0.00114278923433,0.00135744727903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246783,-0.243611,9.787504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
